original,current,sha256_before,sha256_after,change
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/map-role-compression-and-responsibility-distribution-by-archetype.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/map-role-compression-and-responsibility-distribution-by-archetype.md,23245da66364b1059002d140aae97b8adc1c192d2029866d4a696fd7de488cce,23245da66364b1059002d140aae97b8adc1c192d2029866d4a696fd7de488cce,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/place-the-three-slice-mock-ui-demo-gate-before-the-technical-poc.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/place-the-three-slice-mock-ui-demo-gate-before-the-technical-poc.md,57efd1e69c523b87326ef274e7aceabdbebbf04cae1a5d5704f5d4846ba8ec23,57efd1e69c523b87326ef274e7aceabdbebbf04cae1a5d5704f5d4846ba8ec23,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/prototype-the-role-aware-human-ai-interaction-and-responsibility-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/prototype-the-role-aware-human-ai-interaction-and-responsibility-contract.md,3fa4d17ac97b268a83627f1769c7465380366c7eaf61e24b718f26b7d86edda7,3fa4d17ac97b268a83627f1769c7465380366c7eaf61e24b718f26b7d86edda7,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/put-product-and-business-domain-definition-before-technical-planning.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/put-product-and-business-domain-definition-before-technical-planning.md,3e55f271d6bdd604233a44fc4aca679a72b35b032df1f283adef3deb7d6f4b64,3e55f271d6bdd604233a44fc4aca679a72b35b032df1f283adef3deb7d6f4b64,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-consulting-work-primitive-and-composable-ux-grammar.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-consulting-work-primitive-and-composable-ux-grammar.md,55bd1855617a75eb5f7363058b486f096d104f2ffcc4adccb95cefc8359e96d6,55bd1855617a75eb5f7363058b486f096d104f2ffcc4adccb95cefc8359e96d6,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-evidence-gated-product-to-prototype-route.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-evidence-gated-product-to-prototype-route.md,e90885a2bae687016f4c5e3c52e8b1b5860f88d65f504560d72fc4f41aafb314,e90885a2bae687016f4c5e3c52e8b1b5860f88d65f504560d72fc4f41aafb314,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-product-problem-and-outcome-hierarchy.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-product-problem-and-outcome-hierarchy.md,6174bf4ee40cdf3037538f6bb7bdf1e22687468773e49d5bb764274d4852224f,2eba19772d0696129cd89f39d57b08a55bb471d05b0df39a5c583826bfd3a544,link-rebase
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-whole-product-operating-loop-and-handoff-contract.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/ratify-the-whole-product-operating-loop-and-handoff-contract.md,7f0a8c8d1f0c9bd7d358c6028e8dd88abe629b94a77d946772442a360112b7c0,7f0a8c8d1f0c9bd7d358c6028e8dd88abe629b94a77d946772442a360112b7c0,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/reconcile-pre-pivot-personas-to-the-ratified-actor-model.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/reconcile-pre-pivot-personas-to-the-ratified-actor-model.md,3587c474fbfd6b72ce04e3b0e936967b08fdcb4e978011bde7aed77e9f34ad56,3587c474fbfd6b72ce04e3b0e936967b08fdcb4e978011bde7aed77e9f34ad56,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/reconcile-the-canonical-model-into-source-documents.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/reconcile-the-canonical-model-into-source-documents.md,d72d42c8e575b8b1ab25e515ebc47835cd37aa3600538d96ca40fadf7bf6c567,d8ea9fe8c2dbc6aa5598d5432913b17f39c0648cffedeb2b2fbfb746ad483db3,link-rebase
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/reject-a-chat-only-product-and-make-the-harness-optional.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/reject-a-chat-only-product-and-make-the-harness-optional.md,e92b702027c4651a10b61d4151d852b1310815d5eef99f71616db2f918fc1d28,e92b702027c4651a10b61d4151d852b1310815d5eef99f71616db2f918fc1d28,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/separate-the-core-skill-graph-from-capability-evidence.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/separate-the-core-skill-graph-from-capability-evidence.md,48b76c6a2f317762199ab1c1e02e6a3229ae65f26efc26bf8ade354760c897ed,48b76c6a2f317762199ab1c1e02e6a3229ae65f26efc26bf8ade354760c897ed,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-consultant-daily-work-and-project-delivery-journeys.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-consultant-daily-work-and-project-delivery-journeys.md,1cb8de133c6fb3d258a3e39806a51f5d34aae2c5c85f1251cc409dc46b3d9a39,1cb8de133c6fb3d258a3e39806a51f5d34aae2c5c85f1251cc409dc46b3d9a39,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-corporate-artifact-alignment-reference-thread.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-corporate-artifact-alignment-reference-thread.md,b2af4fe017ae421f9d6b9a5fefd71898ac538397dd901085773b90ba922591ec,b2af4fe017ae421f9d6b9a5fefd71898ac538397dd901085773b90ba922591ec,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-governed-reuse-and-service-productization-journey.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-governed-reuse-and-service-productization-journey.md,a461126ae631d2af7964e8557845e72b5adf8449b04845906cc41d01ed6d9846,a461126ae631d2af7964e8557845e72b5adf8449b04845906cc41d01ed6d9846,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-personal-daily-attention-and-capture-journey.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-personal-daily-attention-and-capture-journey.md,1fb195228d7151953eccb8fd6c1a520e3163f2c503f4003d5ccfbf9e6825bcf9,1fb195228d7151953eccb8fd6c1a520e3163f2c503f4003d5ccfbf9e6825bcf9,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-the-existing-client-project-sensing-journey.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-the-existing-client-project-sensing-journey.md,f29d6177eced7e68efe9cfc986a0a8da3865edba90ac6689eda496234cb492dc,f29d6177eced7e68efe9cfc986a0a8da3865edba90ac6689eda496234cb492dc,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-the-tender-to-review-ready-concept-journey.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/specify-the-tender-to-review-ready-concept-journey.md,bea3a0ffd2f0b0d7743fd20a938dca299a16998883fa8698e0cc8979266b2ced,bea3a0ffd2f0b0d7743fd20a938dca299a16998883fa8698e0cc8979266b2ced,byte-identical
product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/validate-the-priority-problem-evidence-and-assumption-register.md,product-definition/archive/baseline-before-consolidation-2026-09-10/latest/wayfinder/consultry-product-platform-baseline/tickets/validate-the-priority-problem-evidence-and-assumption-register.md,e8f22546836c987e82c02ecfa64c9aff79fe1e3cba795f379d609937f3299b4c,e8f22546836c987e82c02ecfa64c9aff79fe1e3cba795f379d609937f3299b4c,byte-identical
